Year,Month,Day,Hour,Price1,Price2
2022,4,5,20,290.21,290.21
2022,4,5,21,300.97,300.97
2022,4,5,22,300.69,300.69
2022,4,5,23,291.22,291.22
2022,4,5,24,285.0,285.0
2022,4,6,1,278.11,278.11
2022,4,6,2,265.0,265.0
2022,4,6,3,259.5,259.5
2022,4,6,4,252.0,252.0
2022,4,6,5,254.5,254.5
2022,4,6,6,265.27,265.27
2022,4,6,7,287.84,287.84
2022,4,6,8,298.59,298.59
2022,4,6,9,311.59,311.59
2022,4,6,10,295.43,295.43
2022,4,6,11,288.72,288.72
2022,4,6,12,262.22,262.22
2022,4,6,13,254.96,254.96
2022,4,6,14,217.9,217.9
2022,4,6,15,226.7,226.7
2022,4,6,16,205.57,205.57
2022,4,6,17,200.0,200.0
2022,4,6,18,198.94,198.94
2022,4,6,19,201.56,201.56
2022,4,6,20,228.93,228.93
2022,4,6,21,277.47,277.47
2022,4,6,22,277.1,277.1
2022,4,6,23,262.38,262.38
2022,4,6,24,249.59,249.59
2022,4,7,1,249.24,249.24
2022,4,7,2,221.78,221.78
2022,4,7,3,203.77,203.77
2022,4,7,4,172.6,172.6
2022,4,7,5,165.46,165.46
2022,4,7,6,174.37,174.37
2022,4,7,7,224.76,224.76
2022,4,7,8,264.22,264.22
2022,4,7,9,270.0,270.0
2022,4,7,10,268.3,268.3
2022,4,7,11,254.0,254.0
2022,4,7,12,220.0,220.0
2022,4,7,13,193.99,193.99
2022,4,7,14,186.38,186.38
2022,4,7,15,180.0,180.0
2022,4,7,16,172.3,172.3
2022,4,7,17,172.3,172.3
2022,4,7,18,170.7,170.7
2022,4,7,19,183.94,183.94
2022,4,7,20,193.5,193.5
2022,4,7,21,268.3,268.3
2022,4,7,22,266.75,266.75
2022,4,7,23,249.99,249.99
2022,4,7,24,228.38,228.38
2022,4,8,1,218.98,218.98
2022,4,8,2,181.6,181.6
2022,4,8,3,167.12,167.12
2022,4,8,4,165.8,165.8
2022,4,8,5,165.8,165.8
2022,4,8,6,165.91,165.91
2022,4,8,7,172.5,172.5
2022,4,8,8,240.0,240.0
2022,4,8,9,249.41,249.41
2022,4,8,10,193.2,193.2
2022,4,8,11,158.04,158.04
2022,4,8,12,145.1,145.1
2022,4,8,13,102.9,102.9
2022,4,8,14,82.0,82.0
2022,4,8,15,20.0,20.0
2022,4,8,16,7.0,7.0
2022,4,8,17,7.0,7.0
2022,4,8,18,14.0,14.0
2022,4,8,19,101.4,101.4
2022,4,8,20,165.8,165.8
2022,4,8,21,248.58,248.58
2022,4,8,22,252.08,252.08
2022,4,8,23,248.58,248.58
2022,4,8,24,239.91,239.91
2022,4,9,1,244.12,244.12
2022,4,9,2,235.7,235.7
2022,4,9,3,236.91,236.91
2022,4,9,4,232.0,232.0
2022,4,9,5,233.35,233.35
2022,4,9,6,236.91,236.91
2022,4,9,7,236.21,236.21
2022,4,9,8,237.38,237.38
2022,4,9,9,237.18,237.18
2022,4,9,10,261.91,261.91
2022,4,9,11,240.0,240.0
2022,4,9,12,232.25,232.25
2022,4,9,13,234.02,234.02
2022,4,9,14,230.0,230.0
2022,4,9,15,221.01,221.01
2022,4,9,16,186.4,186.4
2022,4,9,17,184.67,184.67
2022,4,9,18,217.1,217.1
2022,4,9,19,238.04,238.04
2022,4,9,20,260.56,260.56
2022,4,9,21,294.88,294.88
2022,4,9,22,294.88,294.88
2022,4,9,23,284.75,284.75
2022,4,9,24,287.84,287.84
2022,4,10,1,282.48,282.48
2022,4,10,2,266.3,266.3
2022,4,10,3,270.93,270.93
2022,4,10,4,256.79,256.79
2022,4,10,5,246.89,246.89
2022,4,10,6,239.91,239.91
2022,4,10,7,250.41,250.41
2022,4,10,8,249.53,249.53
2022,4,10,9,249.53,249.53
2022,4,10,10,200.0,200.0
2022,4,10,11,149.81,149.81
2022,4,10,12,81.0,81.0
2022,4,10,13,3.7,3.7
2022,4,10,14,3.7,3.7
2022,4,10,15,3.7,3.7
2022,4,10,16,1.03,1.03
2022,4,10,17,1.03,1.03
2022,4,10,18,1.03,1.03
2022,4,10,19,3.7,3.7
2022,4,10,20,114.0,114.0
2022,4,10,21,227.91,227.91
2022,4,10,22,260.0,260.0
2022,4,10,23,245.57,245.57
2022,4,10,24,215.0,215.0
2022,4,11,1,150.0,150.0
2022,4,11,2,114.0,114.0
2022,4,11,3,96.0,96.0
2022,4,11,4,100.1,100.1
2022,4,11,5,117.0,117.0
2022,4,11,6,149.81,149.81
2022,4,11,7,160.0,160.0
2022,4,11,8,255.0,255.0
2022,4,11,9,263.4,263.4
2022,4,11,10,255.0,255.0
2022,4,11,11,214.92,214.92
2022,4,11,12,152.5,152.5
2022,4,11,13,122.97,122.97
2022,4,11,14,90.0,90.0
2022,4,11,15,62.75,62.75
2022,4,11,16,55.1,55.1
2022,4,11,17,62.6,62.6
2022,4,11,18,111.0,111.0
2022,4,11,19,152.6,152.6
2022,4,11,20,239.91,239.91
2022,4,11,21,270.2,270.2
2022,4,11,22,267.81,267.81
2022,4,11,23,247.99,247.99
2022,4,11,24,204.4,204.4
2022,4,12,1,220.26,220.26
2022,4,12,2,188.71,188.71
2022,4,12,3,188.15,188.15
2022,4,12,4,183.0,183.0
2022,4,12,5,185.55,185.55
2022,4,12,6,191.53,191.53
2022,4,12,7,228.09,228.09
2022,4,12,8,249.53,249.53
2022,4,12,9,252.65,252.65
2022,4,12,10,252.88,252.88
2022,4,12,11,253.05,253.05
2022,4,12,12,249.53,249.53
2022,4,12,13,246.2,246.2
2022,4,12,14,242.85,242.85
2022,4,12,15,244.81,244.81
2022,4,12,16,241.58,241.58
2022,4,12,17,240.24,240.24
2022,4,12,18,231.32,231.32
2022,4,12,19,250.96,250.96
2022,4,12,20,262.0,262.0
2022,4,12,21,280.04,280.04
2022,4,12,22,282.26,282.26
2022,4,12,23,270.0,270.0
2022,4,12,24,260.0,260.0
2022,4,13,1,242.75,242.75
2022,4,13,2,229.77,229.77
2022,4,13,3,220.0,220.0
2022,4,13,4,201.85,201.85
2022,4,13,5,190.9,190.9
2022,4,13,6,212.32,212.32
2022,4,13,7,248.74,248.74
2022,4,13,8,257.02,257.02
2022,4,13,9,260.0,260.0
2022,4,13,10,254.25,254.25
2022,4,13,11,242.75,242.75
2022,4,13,12,234.99,234.99
2022,4,13,13,227.67,227.67
2022,4,13,14,208.0,208.0
2022,4,13,15,201.18,201.18
2022,4,13,16,196.0,196.0
2022,4,13,17,200.47,200.47
2022,4,13,18,221.2,221.2
2022,4,13,19,219.28,219.28
2022,4,13,20,242.36,242.36
2022,4,13,21,254.0,254.0
2022,4,13,22,259.0,259.0
2022,4,13,23,250.0,250.0
2022,4,13,24,231.94,231.94
2022,4,14,1,232.45,232.45
2022,4,14,2,207.63,207.63
2022,4,14,3,200.14,200.14
2022,4,14,4,198.05,198.05
2022,4,14,5,199.97,199.97
2022,4,14,6,204.46,204.46
2022,4,14,7,239.86,239.86
2022,4,14,8,245.07,245.07
2022,4,14,9,245.07,245.07
2022,4,14,10,240.0,240.0
2022,4,14,11,216.35,216.35
2022,4,14,12,200.0,200.0
2022,4,14,13,192.0,192.0
2022,4,14,14,195.19,195.19
2022,4,14,15,193.64,193.64
2022,4,14,16,191.0,191.0
2022,4,14,17,190.0,190.0
2022,4,14,18,201.55,201.55
2022,4,14,19,230.19,230.19
2022,4,14,20,245.22,245.22
2022,4,14,21,272.31,272.31
2022,4,14,22,265.46,265.46
2022,4,14,23,253.68,253.68
2022,4,14,24,238.98,238.98
2022,4,15,1,214.9,214.9
2022,4,15,2,202.21,202.21
2022,4,15,3,197.03,197.03
2022,4,15,4,193.7,193.7
2022,4,15,5,192.21,192.21
2022,4,15,6,196.86,196.86
2022,4,15,7,205.33,205.33
2022,4,15,8,221.41,221.41
2022,4,15,9,229.31,229.31
2022,4,15,10,228.43,228.43
2022,4,15,11,191.87,191.87
2022,4,15,12,170.91,170.91
2022,4,15,13,170.9,170.9
2022,4,15,14,167.65,167.65
2022,4,15,15,157.38,157.38
2022,4,15,16,151.11,151.11
2022,4,15,17,155.01,155.01
2022,4,15,18,170.5,170.5
2022,4,15,19,196.21,196.21
2022,4,15,20,228.35,228.35
2022,4,15,21,235.99,235.99
2022,4,15,22,237.29,237.29
2022,4,15,23,233.44,233.44
2022,4,15,24,215.35,215.35
2022,4,16,1,222.43,222.43
2022,4,16,2,191.0,191.0
2022,4,16,3,178.09,178.09
2022,4,16,4,184.99,184.99
2022,4,16,5,184.99,184.99
2022,4,16,6,185.0,185.0
2022,4,16,7,200.0,200.0
2022,4,16,8,202.51,202.51
2022,4,16,9,189.6,189.6
2022,4,16,10,172.62,172.62
2022,4,16,11,146.58,146.58
2022,4,16,12,121.99,121.99
2022,4,16,13,111.35,99.99
2022,4,16,14,111.35,89.99
2022,4,16,15,111.35,42.97
2022,4,16,16,111.35,40.32
2022,4,16,17,104.04,65.84
2022,4,16,18,107.71,107.71
2022,4,16,19,138.49,138.49
2022,4,16,20,178.76,178.76
2022,4,16,21,205.81,205.81
2022,4,16,22,200.0,200.0
2022,4,16,23,175.84,175.84
2022,4,16,24,166.88,166.88
2022,4,17,1,160.22,160.22
2022,4,17,2,139.97,139.97
2022,4,17,3,128.46,128.46
2022,4,17,4,123.38,123.38
2022,4,17,5,133.96,133.96
2022,4,17,6,139.96,139.96
2022,4,17,7,146.1,146.1
2022,4,17,8,168.5,168.5
2022,4,17,9,133.55,133.55
2022,4,17,10,100.0,100.0
2022,4,17,11,75.92,75.92
2022,4,17,12,99.9,60.14
2022,4,17,13,99.9,50.08
2022,4,17,14,99.9,25.21
2022,4,17,15,64.85,11.0
2022,4,17,16,3.7,3.7
2022,4,17,17,15.0,15.0
2022,4,17,18,66.2,66.2
2022,4,17,19,99.9,99.9
2022,4,17,20,180.51,180.51
2022,4,17,21,191.54,191.54
2022,4,17,22,189.59,189.59
2022,4,17,23,171.46,171.46
2022,4,17,24,158.07,158.07
2022,4,18,1,95.9,95.9
2022,4,18,2,81.0,81.0
2022,4,18,3,84.0,84.0
2022,4,18,4,81.0,81.0
2022,4,18,5,85.25,85.25
2022,4,18,6,92.31,92.31
2022,4,18,7,100.94,100.94
2022,4,18,8,112.53,112.53
2022,4,18,9,120.57,120.57
2022,4,18,10,121.77,121.77
2022,4,18,11,97.49,97.49
2022,4,18,12,89.89,89.89
2022,4,18,13,95.9,95.9
2022,4,18,14,63.15,63.15
2022,4,18,15,45.0,45.0
2022,4,18,16,60.58,60.58
2022,4,18,17,80.0,80.0
2022,4,18,18,63.15,63.15
2022,4,18,19,67.8,67.8
2022,4,18,20,95.9,95.9
2022,4,18,21,196.0,196.0
2022,4,18,22,219.69,219.69
2022,4,18,23,177.0,177.0
2022,4,18,24,151.02,151.02
2022,4,19,1,120.0,120.0
2022,4,19,2,92.91,92.91
2022,4,19,3,87.85,87.85
2022,4,19,4,87.85,87.85
2022,4,19,5,87.85,87.85
2022,4,19,6,90.0,90.0
2022,4,19,7,135.0,135.0
2022,4,19,8,155.67,155.67
2022,4,19,9,170.91,170.91
2022,4,19,10,160.2,160.2
2022,4,19,11,150.0,150.0
2022,4,19,12,135.4,135.4
2022,4,19,13,120.0,120.0
2022,4,19,14,106.17,106.17
2022,4,19,15,89.61,89.61
2022,4,19,16,75.0,75.0
2022,4,19,17,61.0,61.0
2022,4,19,18,55.11,55.11
2022,4,19,19,64.0,64.0
2022,4,19,20,87.85,87.85
2022,4,19,21,149.17,149.17
2022,4,19,22,160.2,160.2
2022,4,19,23,149.17,149.17
2022,4,19,24,100.0,100.0
2022,4,20,1,125.01,125.01
2022,4,20,2,100.0,100.0
2022,4,20,3,80.11,80.11
2022,4,20,4,70.02,70.02
2022,4,20,5,76.24,76.24
2022,4,20,6,86.04,86.04
2022,4,20,7,95.54,95.54
2022,4,20,8,145.0,145.0
2022,4,20,9,148.0,148.0
2022,4,20,10,145.58,145.58
2022,4,20,11,125.01,125.01
2022,4,20,12,86.04,86.04
2022,4,20,13,69.39,69.39
2022,4,20,14,60.24,60.24
2022,4,20,15,38.08,38.08
2022,4,20,16,8.99,8.99
2022,4,20,17,6.0,6.0
2022,4,20,18,7.0,7.0
2022,4,20,19,33.06,33.06
2022,4,20,20,66.94,66.94
2022,4,20,21,105.6,105.6
2022,4,20,22,147.02,147.02
2022,4,20,23,126.61,126.61
2022,4,20,24,93.02,93.02
2022,4,21,1,154.5,154.5
2022,4,21,2,145.8,145.8
2022,4,21,3,145.8,145.8
2022,4,21,4,149.18,149.18
2022,4,21,5,155.2,155.2
2022,4,21,6,167.0,167.0
2022,4,21,7,173.57,173.57
2022,4,21,8,203.56,203.56
2022,4,21,9,209.0,209.0
2022,4,21,10,176.82,176.82
2022,4,21,11,161.0,161.0
2022,4,21,12,153.0,153.0
2022,4,21,13,147.02,147.02
2022,4,21,14,145.0,145.0
2022,4,21,15,104.0,104.0
2022,4,21,16,101.0,101.0
2022,4,21,17,101.77,101.77
2022,4,21,18,123.67,123.67
2022,4,21,19,154.69,154.69
2022,4,21,20,178.07,178.07
2022,4,21,21,223.61,223.61
2022,4,21,22,220.44,220.44
2022,4,21,23,199.71,199.71
2022,4,21,24,187.81,187.81
2022,4,22,1,216.06,216.06
2022,4,22,2,200.0,200.0
2022,4,22,3,187.01,187.01
2022,4,22,4,179.41,179.41
2022,4,22,5,176.09,176.09
2022,4,22,6,189.58,189.58
2022,4,22,7,218.07,218.07
2022,4,22,8,239.95,239.95
2022,4,22,9,244.1,244.1
2022,4,22,10,221.05,221.05
2022,4,22,11,229.0,229.0
2022,4,22,12,211.27,211.27
2022,4,22,13,207.77,207.77
2022,4,22,14,207.0,207.0
2022,4,22,15,204.45,204.45
2022,4,22,16,201.98,201.98
2022,4,22,17,201.98,201.98
2022,4,22,18,201.42,201.42
2022,4,22,19,206.43,206.43
2022,4,22,20,209.61,209.61
2022,4,22,21,209.97,209.97
2022,4,22,22,215.35,215.35
2022,4,22,23,209.89,209.89
2022,4,22,24,199.01,199.01
2022,4,23,1,180.21,180.21
2022,4,23,2,173.15,173.15
2022,4,23,3,168.03,168.03
2022,4,23,4,142.0,142.0
2022,4,23,5,126.58,126.58
2022,4,23,6,122.45,122.45
2022,4,23,7,135.31,135.31
2022,4,23,8,120.1,120.1
2022,4,23,9,86.69,86.69
2022,4,23,10,72.02,72.02
2022,4,23,11,55.39,55.39
2022,4,23,12,4.79,4.79
2022,4,23,13,3.7,3.7
2022,4,23,14,3.7,3.7
2022,4,23,15,3.7,3.7
2022,4,23,16,1.17,1.17
2022,4,23,17,1.17,1.17
2022,4,23,18,1.17,1.17
2022,4,23,19,3.7,3.7
2022,4,23,20,18.94,18.94
2022,4,23,21,119.99,119.99
2022,4,23,22,173.15,173.15
2022,4,23,23,182.48,182.48
2022,4,23,24,170.38,170.38
2022,4,24,1,144.0,144.0
2022,4,24,2,115.0,115.0
2022,4,24,3,112.99,112.99
2022,4,24,4,108.45,108.45
2022,4,24,5,102.39,102.39
2022,4,24,6,112.99,112.99
2022,4,24,7,130.04,130.04
2022,4,24,8,137.02,137.02
2022,4,24,9,154.0,154.0
2022,4,24,10,150.01,150.01
2022,4,24,11,120.0,120.0
2022,4,24,12,109.95,109.95
2022,4,24,13,112.99,112.99
2022,4,24,14,130.04,130.04
2022,4,24,15,116.95,116.95
2022,4,24,16,108.24,108.24
2022,4,24,17,102.0,102.0
2022,4,24,18,112.99,112.99
2022,4,24,19,165.01,165.01
2022,4,24,20,198.65,198.65
2022,4,24,21,224.95,224.95
2022,4,24,22,257.04,257.04
2022,4,24,23,255.0,255.0
2022,4,24,24,246.02,246.02
2022,4,25,1,267.43,267.43
2022,4,25,2,260.51,260.51
2022,4,25,3,248.87,248.87
2022,4,25,4,238.52,238.52
2022,4,25,5,232.61,232.61
2022,4,25,6,230.88,230.88
2022,4,25,7,237.23,237.23
2022,4,25,8,254.12,261.87
2022,4,25,9,249.59,272.47
2022,4,25,10,238.77,238.77
2022,4,25,11,221.75,221.75
2022,4,25,12,204.26,204.26
2022,4,25,13,181.98,181.98
2022,4,25,14,180.1,180.1
2022,4,25,15,173.76,173.76
2022,4,25,16,170.0,170.0
2022,4,25,17,170.56,170.56
2022,4,25,18,180.0,180.0
2022,4,25,19,207.0,207.0
2022,4,25,20,231.76,231.76
2022,4,25,21,260.0,275.71
2022,4,25,22,264.93,264.93
2022,4,25,23,254.0,254.0
2022,4,25,24,232.61,232.61
2022,4,26,1,237.76,237.76
2022,4,26,2,231.13,231.13
2022,4,26,3,222.62,222.62
2022,4,26,4,211.79,211.79
2022,4,26,5,214.47,214.47
2022,4,26,6,232.95,232.95
2022,4,26,7,251.07,251.07
2022,4,26,8,255.6,255.6
2022,4,26,9,256.0,256.0
2022,4,26,10,246.0,246.0
2022,4,26,11,237.76,237.76
2022,4,26,12,228.57,228.57
2022,4,26,13,223.0,223.0
2022,4,26,14,215.0,215.0
2022,4,26,15,205.53,205.53
2022,4,26,16,205.0,205.0
2022,4,26,17,207.26,207.26
2022,4,26,18,223.0,223.0
2022,4,26,19,229.13,229.13
2022,4,26,20,241.55,241.55
2022,4,26,21,265.01,265.01
2022,4,26,22,270.01,270.01
2022,4,26,23,255.0,255.0
2022,4,26,24,245.51,245.51
2022,4,27,1,211.96,211.96
2022,4,27,2,205.0,205.0
2022,4,27,3,196.36,196.36
2022,4,27,4,194.53,194.53
2022,4,27,5,197.51,197.51
2022,4,27,6,209.94,209.94
2022,4,27,7,242.97,242.97
2022,4,27,8,254.94,254.94
2022,4,27,9,262.0,265.98
2022,4,27,10,252.74,252.74
2022,4,27,11,235.38,235.38
2022,4,27,12,216.74,216.74
2022,4,27,13,207.66,207.66
2022,4,27,14,200.62,200.62
2022,4,27,15,193.22,193.22
2022,4,27,16,190.96,190.96
2022,4,27,17,191.35,191.35
2022,4,27,18,206.49,206.49
2022,4,27,19,223.86,223.86
2022,4,27,20,235.17,235.17
2022,4,27,21,254.07,254.07
2022,4,27,22,254.94,254.94
2022,4,27,23,235.33,235.33
2022,4,27,24,224.99,224.99
2022,4,28,1,219.39,219.39
2022,4,28,2,206.12,206.12
2022,4,28,3,198.0,198.0
2022,4,28,4,202.5,202.5
2022,4,28,5,201.5,201.5
2022,4,28,6,218.35,218.35
2022,4,28,7,250.0,250.0
2022,4,28,8,250.16,263.45
2022,4,28,9,263.43,267.15
2022,4,28,10,251.26,251.26
2022,4,28,11,224.93,224.93
2022,4,28,12,214.7,214.7
2022,4,28,13,208.0,208.0
2022,4,28,14,200.09,200.09
2022,4,28,15,197.05,197.05
2022,4,28,16,196.3,196.3
2022,4,28,17,197.13,197.13
2022,4,28,18,217.63,217.63
2022,4,28,19,230.0,230.0
2022,4,28,20,240.34,240.34
2022,4,28,21,254.48,254.48
2022,4,28,22,267.85,267.85
2022,4,28,23,250.16,250.16
2022,4,28,24,222.78,222.78
2022,4,29,1,206.05,206.05
2022,4,29,2,203.15,203.15
2022,4,29,3,202.52,202.52
2022,4,29,4,203.23,203.23
2022,4,29,5,205.09,205.09
2022,4,29,6,213.86,213.86
2022,4,29,7,230.0,230.0
2022,4,29,8,244.74,245.24
2022,4,29,9,248.41,248.41
2022,4,29,10,234.45,234.45
2022,4,29,11,213.32,213.32
2022,4,29,12,204.66,204.66
2022,4,29,13,195.0,195.0
2022,4,29,14,191.0,191.0
2022,4,29,15,186.0,186.0
2022,4,29,16,186.0,186.0
2022,4,29,17,195.0,195.0
2022,4,29,18,202.11,202.11
2022,4,29,19,204.84,204.84
2022,4,29,20,218.19,218.19
2022,4,29,21,250.01,250.01
2022,4,29,22,254.97,254.97
2022,4,29,23,241.56,241.56
2022,4,29,24,221.46,221.46
2022,4,30,1,204.78,204.78
2022,4,30,2,189.1,189.1
2022,4,30,3,189.91,189.91
2022,4,30,4,187.47,187.47
2022,4,30,5,189.96,189.96
2022,4,30,6,194.81,194.81
2022,4,30,7,201.0,201.0
2022,4,30,8,206.59,206.59
2022,4,30,9,210.01,210.01
2022,4,30,10,195.5,195.5
2022,4,30,11,178.0,178.0
2022,4,30,12,175.0,175.0
2022,4,30,13,175.0,175.0
2022,4,30,14,172.94,172.94
2022,4,30,15,166.35,166.35
2022,4,30,16,159.69,159.69
2022,4,30,17,145.0,145.0
2022,4,30,18,138.0,138.0
2022,4,30,19,164.25,164.25
2022,4,30,20,175.0,175.0
2022,4,30,21,212.0,212.0
2022,4,30,22,232.01,232.01
2022,4,30,23,218.5,218.5
2022,4,30,24,193.91,193.91
2022,5,1,1,206.0,206.0
2022,5,1,2,199.7,199.7
2022,5,1,3,197.56,197.56
2022,5,1,4,192.2,192.2
2022,5,1,5,197.43,197.43
2022,5,1,6,201.32,201.32
2022,5,1,7,195.0,195.0
2022,5,1,8,194.95,194.95
2022,5,1,9,186.94,186.94
2022,5,1,10,182.04,182.04
2022,5,1,11,177.31,177.31
2022,5,1,12,170.93,170.93
2022,5,1,13,167.39,167.39
2022,5,1,14,150.74,150.74
2022,5,1,15,140.4,140.4
2022,5,1,16,131.7,131.7
2022,5,1,17,117.77,117.77
2022,5,1,18,95.05,95.05
2022,5,1,19,128.27,128.27
2022,5,1,20,164.06,164.06
2022,5,1,21,211.62,211.62
2022,5,1,22,227.0,227.0
2022,5,1,23,222.96,222.96
2022,5,1,24,210.26,210.26
2022,5,2,1,198.0,198.0
2022,5,2,2,197.52,197.52
2022,5,2,3,194.69,194.69
2022,5,2,4,193.76,193.76
2022,5,2,5,196.34,196.34
2022,5,2,6,209.31,209.31
2022,5,2,7,209.31,209.31
2022,5,2,8,212.93,212.93
2022,5,2,9,212.61,212.61
2022,5,2,10,208.64,208.64
2022,5,2,11,192.45,192.45
2022,5,2,12,168.57,168.57
2022,5,2,13,185.01,185.01
2022,5,2,14,190.45,190.45
2022,5,2,15,184.45,184.45
2022,5,2,16,168.57,168.57
2022,5,2,17,161.88,161.88
2022,5,2,18,155.01,155.01
2022,5,2,19,161.0,161.0
2022,5,2,20,163.94,163.94
2022,5,2,21,206.01,206.01
2022,5,2,22,217.2,217.2
2022,5,2,23,210.0,210.0
2022,5,2,24,205.7,205.7
2022,5,3,1,152.89,152.89
2022,5,3,2,153.89,153.89
2022,5,3,3,184.08,184.08
2022,5,3,4,185.12,185.12
2022,5,3,5,187.04,187.04
2022,5,3,6,191.19,191.19
2022,5,3,7,155.74,155.74
2022,5,3,8,199.68,199.68
2022,5,3,9,205.7,205.7
2022,5,3,10,200.0,200.0
2022,5,3,11,175.0,175.0
2022,5,3,12,195.01,195.01
2022,5,3,13,196.39,196.39
2022,5,3,14,196.01,196.01
2022,5,3,15,183.33,183.33
2022,5,3,16,195.54,195.54
2022,5,3,17,195.5,195.5
2022,5,3,18,195.5,195.5
2022,5,3,19,197.78,197.78
2022,5,3,20,205.19,205.19
2022,5,3,21,211.96,211.96
2022,5,3,22,223.5,223.5
2022,5,3,23,211.25,211.25
2022,5,3,24,198.02,198.02
2022,5,4,1,205.25,205.25
2022,5,4,2,200.0,200.0
2022,5,4,3,199.45,199.45
2022,5,4,4,200.56,200.56
2022,5,4,5,201.14,201.14
2022,5,4,6,201.95,201.95
2022,5,4,7,203.6,203.6
2022,5,4,8,208.45,208.45
2022,5,4,9,213.07,213.07
2022,5,4,10,203.29,203.29
2022,5,4,11,192.41,192.41
2022,5,4,12,185.25,185.25
2022,5,4,13,200.78,200.78
2022,5,4,14,200.78,200.78
2022,5,4,15,200.11,200.11
2022,5,4,16,201.16,201.16
2022,5,4,17,200.78,200.78
2022,5,4,18,200.0,200.0
2022,5,4,19,199.45,199.45
2022,5,4,20,199.0,199.0
2022,5,4,21,210.0,210.0
2022,5,4,22,218.0,218.0
2022,5,4,23,208.1,208.1
2022,5,4,24,199.0,199.0
2022,5,5,1,199.42,199.42
2022,5,5,2,190.99,190.99
2022,5,5,3,185.0,185.0
2022,5,5,4,191.96,191.96
2022,5,5,5,199.84,199.84
2022,5,5,6,200.04,200.04
2022,5,5,7,200.56,200.56
2022,5,5,8,210.0,210.0
2022,5,5,9,212.87,212.87
2022,5,5,10,205.0,205.0
2022,5,5,11,198.92,198.92
2022,5,5,12,168.78,168.78
2022,5,5,13,180.0,180.0
2022,5,5,14,179.0,179.0
2022,5,5,15,161.19,161.19
2022,5,5,16,160.25,160.25
2022,5,5,17,157.24,157.24
2022,5,5,18,159.0,159.0
2022,5,5,19,170.1,170.1
2022,5,5,20,191.45,191.45
2022,5,5,21,213.0,213.0
2022,5,5,22,225.14,225.14
2022,5,5,23,214.34,214.34
2022,5,5,24,204.45,204.45
2022,5,6,1,217.9,217.9
2022,5,6,2,213.74,213.74
2022,5,6,3,207.56,207.56
2022,5,6,4,204.02,204.02
2022,5,6,5,206.57,206.57
2022,5,6,6,213.11,213.11
2022,5,6,7,215.01,215.01
2022,5,6,8,220.69,220.69
2022,5,6,9,217.68,217.68
2022,5,6,10,204.55,204.55
2022,5,6,11,200.55,200.55
2022,5,6,12,194.55,194.55
2022,5,6,13,190.55,190.55
2022,5,6,14,181.0,181.0
2022,5,6,15,164.03,164.03
2022,5,6,16,160.0,160.0
2022,5,6,17,150.5,150.5
2022,5,6,18,150.05,150.05
2022,5,6,19,156.41,156.41
2022,5,6,20,198.55,198.55
2022,5,6,21,210.0,210.0
2022,5,6,22,231.47,231.47
2022,5,6,23,224.3,224.3
2022,5,6,24,210.38,210.38
2022,5,7,1,209.78,209.78
2022,5,7,2,205.0,205.0
2022,5,7,3,202.83,202.83
2022,5,7,4,200.01,200.01
2022,5,7,5,199.5,199.5
2022,5,7,6,200.1,200.1
2022,5,7,7,201.78,201.78
2022,5,7,8,205.61,205.61
2022,5,7,9,205.0,205.0
2022,5,7,10,170.7,170.7
2022,5,7,11,156.99,156.99
2022,5,7,12,151.42,151.42
2022,5,7,13,149.99,149.99
2022,5,7,14,152.0,152.0
2022,5,7,15,148.0,148.0
2022,5,7,16,148.0,148.0
2022,5,7,17,145.23,145.23
2022,5,7,18,145.23,145.23
2022,5,7,19,155.11,155.11
2022,5,7,20,205.61,205.61
2022,5,7,21,218.34,218.34
2022,5,7,22,229.0,229.0
2022,5,7,23,223.12,223.12
2022,5,7,24,208.38,208.38
2022,5,8,1,208.1,208.1
2022,5,8,2,193.3,193.3
2022,5,8,3,191.92,191.92
2022,5,8,4,186.01,186.01
2022,5,8,5,182.98,182.98
2022,5,8,6,186.06,186.06
2022,5,8,7,184.97,184.97
2022,5,8,8,185.93,185.93
2022,5,8,9,183.62,183.62
2022,5,8,10,163.45,163.45
2022,5,8,11,140.33,140.33
2022,5,8,12,128.17,123.17
2022,5,8,13,135.0,128.06
2022,5,8,14,135.0,116.87
2022,5,8,15,117.99,110.68
2022,5,8,16,96.62,93.26
2022,5,8,17,113.6,113.6
2022,5,8,18,149.4,149.4
2022,5,8,19,180.0,180.0
2022,5,8,20,209.78,209.78
2022,5,8,21,223.76,223.76
2022,5,8,22,238.35,238.35
2022,5,8,23,225.91,225.91
2022,5,8,24,217.9,217.9
2022,5,9,1,209.08,209.08
2022,5,9,2,199.21,199.21
2022,5,9,3,196.07,196.07
2022,5,9,4,191.11,191.11
2022,5,9,5,193.68,193.68
2022,5,9,6,210.72,210.72
2022,5,9,7,222.0,222.0
2022,5,9,8,231.76,231.76
2022,5,9,9,228.47,228.47
2022,5,9,10,219.21,219.21
2022,5,9,11,199.95,199.95
2022,5,9,12,197.6,197.6
2022,5,9,13,200.23,200.23
2022,5,9,14,199.15,199.15
2022,5,9,15,191.92,191.92
2022,5,9,16,183.94,183.94
2022,5,9,17,190.63,190.63
2022,5,9,18,202.01,202.01
2022,5,9,19,205.4,205.4
2022,5,9,20,211.99,211.99
2022,5,9,21,226.82,226.82
2022,5,9,22,250.44,250.44
2022,5,9,23,231.57,231.57
2022,5,9,24,216.72,216.72
2022,5,10,1,216.41,216.41
